ds,GRU_steps3000_lr0.001_batch32_encoder200_decoder200_enc_layers2_dec_layers2_context10_activationtanh_biasTrue_dropout0.0_lr_decays-1_early_stop-1_val_check100_scalerrobust_seed1
2025-02-19,888307.6
2025-02-20,1186036.9
2025-02-21,1132513.0
2025-02-22,1637646.5
2025-02-23,571419.75
2025-02-24,799994.9
2025-02-25,1614657.6
2025-02-26,901534.6
2025-02-27,1004763.5
2025-02-28,2076262.9
2025-03-01,829311.25
2025-03-02,432922.5
2025-03-03,585949.0
2025-03-04,298138.75
2025-03-05,580416.4
2025-03-06,625729.9
2025-03-07,1145335.2
2025-03-08,2224462.0
2025-03-09,490692.88
2025-03-10,1195947.1
2025-03-11,1195708.6
2025-03-12,1565589.9
2025-03-13,1609858.0
2025-03-14,1750041.2
2025-03-15,2084852.0
2025-03-16,716630.5
2025-03-17,765668.3
2025-03-18,1185152.2
2025-03-19,1215952.8
2025-03-20,996183.25
2025-03-21,1522119.4
2025-03-22,1284448.5
2025-03-23,636222.94
2025-03-24,872140.9
2025-03-25,1115387.8
2025-03-26,1517981.9
2025-03-27,2083746.0
2025-03-28,2563371.0
2025-03-29,2001956.5
2025-03-30,706580.8
2025-03-31,1141529.5
2025-04-01,853481.0
2025-04-02,990091.9
2025-04-03,790743.0
2025-04-04,1243931.4
2025-04-05,1179782.9
2025-04-06,385610.3
2025-04-07,532214.75
2025-04-08,838448.25
2025-04-09,1197498.0
2025-04-10,1278277.1
2025-04-11,1319925.2
2025-04-12,1604425.2
2025-04-13,667754.1
2025-04-14,1019028.9
2025-04-15,837840.3
2025-04-16,929874.25
2025-04-17,1299908.1
2025-04-18,352782.7
2025-04-19,1413576.8
2025-04-20,128810.875
2025-04-21,559092.25
2025-04-22,1035826.1
2025-04-23,1077643.1
2025-04-24,1339050.9
2025-04-25,1299068.5
2025-04-26,1227575.0
2025-04-27,602640.4
2025-04-28,923827.75
2025-04-29,967126.3
2025-04-30,1562021.2
2025-05-01,492207.38
2025-05-02,1477034.9
2025-05-03,1259465.8
2025-05-04,432899.5
2025-05-05,866254.8
2025-05-06,1338267.2
2025-05-07,1695504.0
2025-05-08,2197671.0
2025-05-09,2980337.5
2025-05-10,2689674.5
2025-05-11,410002.7
2025-05-12,1070477.0
2025-05-13,1046260.56
2025-05-14,1805268.1
2025-05-15,1076702.1
2025-05-16,2073331.2
2025-05-17,1092910.5
2025-05-18,923928.0
2025-05-19,1032007.7
2025-05-20,1107817.9
2025-05-21,1521257.0
2025-05-22,1275786.1
2025-05-23,1333557.4
2025-05-24,1601223.4
2025-05-25,543095.25
2025-05-26,883230.1
2025-05-27,1681352.5
2025-05-28,1341769.5
2025-05-29,1193811.9
2025-05-30,1085768.9
2025-05-31,1813529.8
2025-06-01,924969.6
2025-06-02,699690.94
2025-06-03,1643143.2
2025-06-04,1540868.9
2025-06-05,1110400.9
2025-06-06,2660029.0
2025-06-07,1881864.8
2025-06-08,704221.8
2025-06-09,2045395.2
2025-06-10,2161404.2
2025-06-11,3519828.8
2025-06-12,1599996.0
2025-06-13,2218618.5
2025-06-14,2461330.5
2025-06-15,1076734.2
2025-06-16,1513381.5
2025-06-17,1295214.2
2025-06-18,1348417.9
2025-06-19,1506334.6
2025-06-20,1425326.4
2025-06-21,1880173.6
2025-06-22,620031.56
2025-06-23,1625433.6
2025-06-24,1514669.0
2025-06-25,1579069.2
2025-06-26,1188052.2
2025-06-27,1878863.2
2025-06-28,1712738.2
2025-06-29,545061.4
2025-06-30,1289183.2
2025-07-01,1341289.9
2025-07-02,1944138.0
2025-07-03,2380802.0
2025-07-04,1766013.5
2025-07-05,2037312.9
2025-07-06,832977.06
2025-07-07,1714600.0
2025-07-08,1675756.0
2025-07-09,1083776.8
2025-07-10,1039128.9
2025-07-11,1458657.1
2025-07-12,1442376.2
2025-07-13,669112.5
2025-07-14,1103723.4
2025-07-15,1356274.5
2025-07-16,1090323.2
2025-07-17,849751.75
2025-07-18,1362587.1
2025-07-19,1259093.6
2025-07-20,652662.75
2025-07-21,1147921.6
2025-07-22,1150012.6
2025-07-23,1263944.0
2025-07-24,1206460.1
2025-07-25,1411874.1
2025-07-26,1421051.4
2025-07-27,719453.44
2025-07-28,1388300.6
2025-07-29,1303452.5
2025-07-30,1067189.5
2025-07-31,1287172.0
2025-08-01,1332728.1
2025-08-02,1425082.2
2025-08-03,462435.38
2025-08-04,635581.0
2025-08-05,787004.44
2025-08-06,893970.9
2025-08-07,898274.4
2025-08-08,1304142.2
2025-08-09,1381315.0
2025-08-10,439564.8
2025-08-11,688378.94
2025-08-12,930378.94
2025-08-13,1362851.6
2025-08-14,1372204.9
2025-08-15,1687310.9
2025-08-16,1766631.9
2025-08-17,616140.3
2025-08-18,762678.8
2025-08-19,1389352.4
2025-08-20,1097746.9
2025-08-21,1357558.5
2025-08-22,1721886.5
2025-08-23,1426545.9
2025-08-24,477604.56
2025-08-25,1123520.9
2025-08-26,752335.5
2025-08-27,1144400.1
2025-08-28,1239855.9
2025-08-29,1012172.4
2025-08-30,1478657.9
2025-08-31,536098.5
2025-09-01,734706.1
2025-09-02,887395.25
2025-09-03,1267520.2
2025-09-04,1074520.9
2025-09-05,1294075.1
2025-09-06,1046535.6
2025-09-07,337041.25
2025-09-08,615193.56
2025-09-09,790764.94
2025-09-10,965803.2
2025-09-11,1027054.44
2025-09-12,930796.9
2025-09-13,1580263.4
2025-09-14,456115.06
2025-09-15,798449.44
2025-09-16,891321.56
2025-09-17,699190.6
2025-09-18,1063535.6
2025-09-19,1160253.2
2025-09-20,982414.1
2025-09-21,488985.06
2025-09-22,823090.5
2025-09-23,1292266.6
2025-09-24,1304846.4
2025-09-25,1269643.1
2025-09-26,1212165.5
2025-09-27,1587494.4
2025-09-28,761099.2
2025-09-29,1021292.3
2025-09-30,1346077.4
