ds,unique_id,y,QLF,ROL,CPV,black_friday,carnaval,confraternizacao_universal,copa_do_mundo,covid,dia_das_maes,dia_de_finados,dia_dos_namorados,dia_dos_pais,dia_do_trabalhador,eleicoes,halloween,independencia_do_brasil,natal,nossa_senhora_aparecida,pascoa,proclamacao_da_republica,sexta_feira_santa,dayofweek,monthofyear
2022-10-19,BB,239560.72,193.0,179930.5578,35238.1972736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2022-10-20,BB,208977.45,147.0,156913.53975,31306.683236840083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2022-10-21,BB,171688.25,149.0,128593.48125,25434.027302857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2022-10-22,BB,311577.6,232.0,233683.2,45073.36408878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2022-10-23,BB,103197.3,78.0,77397.975,14714.10525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10
2022-10-24,BB,206165.79,199.0,155251.0164,34186.42598382951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022-10-25,BB,345104.54,269.0,259214.6046,51241.52989339035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2022-10-26,BB,318471.35,260.0,239354.1876,50031.8433493887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2022-10-27,BB,331054.4,256.0,248735.5545,50279.31062904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2022-10-28,BB,392781.74,304.0,294846.55365,59122.16458031462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2022-10-29,BB,296873.85,253.0,222726.47325,43658.571928534184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2022-10-30,BB,201927.81,130.0,151445.8575,29679.8640152282,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,10
2022-10-31,BB,457538.45,344.0,344000.19675,71338.16539174665,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10
2022-10-31,BB,457538.45,344.0,344000.19675,71338.16539174665,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10
2022-11-01,BB,195763.68,153.0,146833.1232,28385.5463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11
2022-11-02,BB,145102.0,105.0,108826.5,22152.236670000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2022-11-03,BB,198190.7,166.0,148976.859,32441.7259144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2022-11-04,BB,229105.1,175.0,172349.4285,35539.96281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2022-11-05,BB,315498.6,243.0,236623.95,46224.15206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2022-11-06,BB,159771.3,114.0,119828.475,24973.391871800002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
2022-11-07,BB,234663.7,224.0,176560.2345,38870.602927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022-11-08,BB,309029.13,331.0,232283.17965,50481.1596963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2022-11-09,BB,248925.81,271.0,186890.8629,41489.6754818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2022-11-10,BB,370765.26,348.0,278481.58545,61543.5194072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2022-11-11,BB,299048.28,325.0,224865.64215,50239.9767226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2022-11-12,BB,353224.6,314.0,264921.4365,55437.92925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2022-11-13,BB,82552.74,93.0,62146.8657,15579.06652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
2022-11-14,BB,237426.55,291.0,178824.40275,41791.68687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022-11-15,BB,112504.64,120.0,84662.95845,19267.2611864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11
2022-11-16,BB,337712.15,310.0,254007.4797,59295.8726274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2022-11-17,BB,342430.29,349.0,257657.4804,61718.52408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2022-11-18,BB,329517.8,325.0,247380.85575,58578.79131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2022-11-19,BB,371279.93,368.0,279153.65385,62850.2927363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2022-11-20,BB,173913.71,140.0,130435.2825,29931.7085634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
2022-11-21,BB,264958.56,296.0,199046.14215,48529.492462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022-11-22,BB,304723.5,357.0,229471.60635000002,59757.2581983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2022-11-23,BB,395989.44,459.0,297688.02075,76381.92335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2022-11-24,BB,280723.61,346.0,210943.0845,51998.3998434,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2022-11-25,BB,438775.71,535.0,329562.22785,83813.0429978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2022-11-26,BB,438759.24,516.0,329712.88065,81810.8478232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11
2022-11-27,BB,265757.51,314.0,199869.85365,49385.0449436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
2022-11-28,BB,305752.77999999997,437.0,229958.56095,62721.2506136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2022-11-29,BB,286214.16,362.0,214988.7954,50989.720849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2022-11-30,BB,423626.65,524.0,318968.4513,77349.82513699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2022-12-01,BB,303323.08,322.0,228487.7985,54364.86472391641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2022-12-02,BB,157728.98,142.0,118392.7515,26454.362576716416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2022-12-03,BB,302099.88,286.0,226574.91,49930.23376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
2022-12-04,BB,150463.36,156.0,112847.52,24502.87977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
2022-12-05,BB,152854.29,178.0,115191.94305,26036.210434600398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022-12-06,BB,310120.74,340.0,232952.5638,50030.94522511642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2022-12-07,BB,331459.45,350.0,249457.39125000002,55196.22565766527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2022-12-08,BB,358173.3,315.0,269338.98915,60365.706061799996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2022-12-09,BB,181683.53,210.0,136634.78595,30110.411352116418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2022-12-10,BB,357161.66,344.0,268211.262,58043.03617094845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
2022-12-11,BB,192790.23,184.0,144592.6725,30503.56912671642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
2022-12-12,BB,275550.81,297.0,207049.1373,46746.24532883244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022-12-13,BB,299210.68,334.0,225001.52145,51988.3508202985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2022-12-14,BB,395560.78,422.0,296975.05275,67538.43771226527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2022-12-15,BB,402554.16,438.0,302447.0859,67448.05454289731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2022-12-16,BB,476469.5,505.0,357608.6895,80029.53262133054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2022-12-17,BB,381542.44,416.0,286188.51615,66688.45473993014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
2022-12-18,BB,339633.35,338.0,254725.0125,57878.862915698104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,12
2022-12-19,BB,522419.54,523.0,392266.01925,84935.62920814926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
2022-12-20,BB,421286.07,419.0,316675.2903,70200.86253876757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12
2022-12-21,BB,488540.61,464.0,366819.87675,81406.91834951642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12
2022-12-22,BB,709931.13,620.0,532650.68115,111342.91112686567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12
2022-12-23,BB,591602.49,519.0,444041.556,94917.73156141413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,12
2022-12-24,BB,383376.61,308.0,287532.4575,57277.99543211602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,12
2022-12-25,BB,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,12
2022-12-26,BB,342378.42,277.0,257072.6793,50054.814341799996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2022-12-27,BB,253633.44,247.0,190423.72785,40822.13666211602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2022-12-28,BB,274550.73,242.0,206048.3346,42006.530273283584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
2022-12-29,BB,245118.85,235.0,184123.9905,42223.314728148056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2022-12-30,BB,222160.0,200.0,166837.5567,38073.7594428004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2022-12-31,BB,130816.49,141.0,98112.3675,20964.14239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
2023-01-01,BB,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2023-01-02,BB,69806.33,85.0,52669.05915,14277.690186117907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-03,BB,110423.81999999999,90.0,83284.79579999999,19635.871293857625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023-01-04,BB,53650.98,70.0,40387.8042,10457.775899999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2023-01-05,BB,771004.58,1093.0,578893.992,207057.0428135608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2023-01-06,BB,656963.25,934.0,494218.42965,175428.91724632296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2023-01-07,BB,542335.41,841.0,407157.70965,150764.9390638071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2023-01-08,BB,216131.65,295.0,162566.0361,55434.78225831791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2023-01-09,BB,426666.05,596.0,320524.56615,108564.64354129495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-10,BB,325851.28,467.0,245439.9921,82660.31790692882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023-01-11,BB,355467.33,520.0,267503.62545,91020.15767760505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2023-01-12,BB,368148.06,526.0,276709.43745,93771.44577304671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2023-01-13,BB,306344.99,454.0,229927.8081,83032.21643366614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2023-01-14,BB,319337.06,453.0,239692.2453,81228.41887669565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2023-01-15,BB,125634.76,180.0,94226.07,31725.41084484672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2023-01-16,BB,242683.76,348.0,182461.2051,59824.27730004672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-17,BB,378261.7,465.0,283992.3282,84398.30919218672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023-01-18,BB,265753.02,314.0,199443.87705,55234.84243564823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2023-01-19,BB,370666.34,436.0,278327.27445,75484.7868829884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2023-01-20,BB,228720.23,285.0,171705.4575,52488.289296539995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2023-01-21,BB,294240.67,340.0,220680.5025,58882.0880378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2023-01-22,BB,59541.65,83.0,44656.237499999996,12089.377232693441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2023-01-23,BB,202278.21,253.0,151899.43365,43552.06288186897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-24,BB,318935.5,347.0,239423.025,64345.00001441791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023-01-25,BB,222019.7,255.0,166514.775,44251.57542984672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2023-01-26,BB,289252.36,330.0,217190.38785,62022.671502626414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2023-01-27,BB,211982.02,228.0,159063.5025,38395.19162386633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2023-01-28,BB,306269.68,353.0,229912.5084,59643.5462422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2023-01-29,BB,163699.3,177.0,122774.475,30823.81849354672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2023-01-30,BB,235507.61,270.0,176721.5877,47093.300960828165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-01-31,BB,405161.83,392.0,304329.3354,72147.88993335246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2023-02-01,BB,240561.18,244.0,180457.10385,40919.61096504707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023-02-02,BB,181720.25,187.0,136487.70435,29942.7394635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2023-02-03,BB,314422.7,297.0,235789.42515,49948.596233947064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2023-02-04,BB,351738.21,366.0,263803.6575,66168.54491194707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2023-02-05,BB,131739.75,142.0,98804.8125,24002.7481222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2023-02-06,BB,325170.38,345.0,244446.816,62965.1005818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-02-07,BB,322079.99,307.0,241782.5136,58806.301767699995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2023-02-08,BB,301395.57,279.0,226142.3565,48804.0589837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023-02-09,BB,270155.3,285.0,202712.09025,45945.43827357253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2023-02-10,BB,296315.69,295.0,222423.81585,51720.3274658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2023-02-11,BB,357484.41,332.0,268104.0207,61505.45752589413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2023-02-12,BB,122441.0,108.0,91830.75,21373.5640343804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2023-02-13,BB,195259.74,219.0,146715.3555,34219.03804194707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-02-14,BB,244886.0,254.0,183963.7008,41820.1575736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2023-02-15,BB,273570.71,262.0,205644.39975,47464.56665874706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023-02-16,BB,239910.96,225.0,180169.0833,37013.14874704707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2023-02-17,BB,245725.71,246.0,184613.1534,42288.87273166667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2023-02-18,BB,246692.45,303.0,185698.48335,53606.8894794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2023-02-19,BB,91880.5,95.0,68910.375,17838.1789128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2023-02-20,BB,187748.42,277.0,142118.7447,43270.27910453333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-02-21,BB,145682.52,170.0,109935.5265,30077.634255974153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2023-02-22,BB,166723.42,206.0,125550.91395,32724.405061961905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023-02-23,BB,266749.95,296.0,200824.5594,52598.9436593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2023-02-24,BB,281719.98,307.0,212309.7705,52269.94634764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2023-02-25,BB,270487.08,237.0,203038.1205,42081.9593931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2023-02-26,BB,88150.59,94.0,66112.9425,13071.3107738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
2023-02-27,BB,433846.19,400.0,326151.86025,74329.68373899857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-02-28,BB,620300.54,530.0,466136.59215,101477.75437765765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2023-03-01,BB,215554.2,194.0,161931.4845,33030.06565517681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2023-03-02,BB,248865.99,217.0,186960.19005,38301.47971940779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023-03-03,BB,437830.32,333.0,328861.0845,67494.24148224384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2023-03-04,BB,407303.57,332.0,305629.65975,62258.93410957242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2023-03-05,BB,196099.41,141.0,147074.5575,28441.184573333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2023-03-06,BB,164371.55,140.0,123645.15855,21349.12757739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2023-03-07,BB,231420.91,202.0,174001.2498,34199.32333691818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2023-03-08,BB,267493.01,255.0,200925.14565,42010.344257604105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2023-03-09,BB,245128.61000000002,202.0,184158.4752,35952.62945377808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023-03-10,BB,277778.19,250.0,208893.17625,46307.51066258701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2023-03-11,BB,406703.98,340.0,305337.58875,62157.09181748913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2023-03-12,BB,111798.0,105.0,83848.5,16030.721809361905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2023-03-13,BB,296110.87,215.0,222181.75454999998,41630.74964355344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2023-03-14,BB,297393.47,265.0,223591.6929,48937.19343268448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2023-03-15,BB,447301.22,452.0,336437.2374,77186.7189528017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2023-03-16,BB,360118.91,373.0,270850.41315,59819.056191287666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023-03-17,BB,539285.15,498.0,405479.022,90430.78457320384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2023-03-18,BB,433411.73,356.0,325408.695,69750.32472082126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2023-03-19,BB,157748.25,145.0,118311.1875,24402.461370727648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2023-03-20,BB,320981.78,325.0,241756.20615,56330.228842242046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2023-03-21,BB,247082.75,220.0,185789.81835,39570.30789828889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2023-03-22,BB,318381.06,281.0,239301.16755,47225.71896927487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2023-03-23,BB,358878.54,309.0,269512.4814,55923.51164884382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023-03-24,BB,351044.01,294.0,263537.38065,53494.67071729305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2023-03-25,BB,359759.36,302.0,270026.02575,56160.94202584448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2023-03-26,BB,109525.7,97.0,82144.275,16413.337232697322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
2023-03-27,BB,403586.01,319.0,303185.94165,63050.3529356259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2023-03-28,BB,454118.31,375.0,340930.5405,70480.55838397797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2023-03-29,BB,419925.19,348.0,315622.4124,66594.60844810397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2023-03-30,BB,322600.84,292.0,242316.7149,51585.13788815363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2023-03-31,BB,458367.55,416.0,344724.7824,71884.8485227942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
2023-04-01,BB,302117.2,275.0,226587.9,47296.28171523479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2023-04-02,BB,142619.1,120.0,106964.325,20418.4714395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2023-04-03,BB,228746.63,200.0,172282.6698,37028.920004059255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2023-04-04,BB,312527.9,210.0,234637.515,50164.12625505926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2023-04-05,BB,269669.5,250.0,203066.5935,44856.60000661851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2023-04-06,BB,301927.64,245.0,226797.8526,47749.23123226959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2023-04-07,BB,134438.3,103.0,100828.725,20939.208727059256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
2023-04-08,BB,375104.9,280.0,281328.675,58875.707470940746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2023-04-09,BB,106647.3,60.0,79985.475,15957.241343000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4
2023-04-10,BB,203995.34,211.0,153731.79315,33763.8483349906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2023-04-11,BB,310917.92,271.0,233884.4061,49748.25545379499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2023-04-12,BB,283773.29,197.0,212924.946,42555.64427337209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2023-04-13,BB,243327.25,194.0,182574.88425,37178.17052242195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2023-04-14,BB,270404.15,213.0,203032.4559,44613.88365393135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2023-04-15,BB,408312.44,324.0,306642.9624,62648.350755897496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2023-04-16,BB,100351.9,96.0,75263.925,14513.823731838242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2023-04-17,BB,315110.65,255.0,236939.7516,52615.602455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2023-04-18,BB,398060.25,339.0,299204.87025,68903.95152045676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2023-04-19,BB,343376.36,285.0,257988.9684,53610.83781843135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2023-04-20,BB,399640.1,339.0,300212.47875,63447.419245990604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2023-04-21,BB,184220.25,138.0,138165.1875,28497.2197525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2023-04-22,BB,341157.8,207.0,255868.35,52616.7953818975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2023-04-23,BB,84472.6,61.0,63354.45,12768.7651415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2023-04-24,BB,397215.15,401.0,299883.63075,70916.13818261851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2023-04-25,BB,334271.75,261.0,251257.05675,53692.66346092067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
