ds,GRU_steps2000_lr0.001_batch64_encoder200_decoder200_enc_layers2_dec_layers2_context10_activationtanh_biasTrue_dropout0.0_lr_decays-1_early_stop-1_val_check100_scalerrobust_seed1
2025-08-30,1468801.8
2025-08-31,518334.75
2025-09-01,676273.25
2025-09-02,755700.75
2025-09-03,1113418.8
2025-09-04,1045621.9
2025-09-05,1330435.4
2025-09-06,1024322.8
2025-09-07,366781.88
2025-09-08,614437.9
2025-09-09,965448.7
2025-09-10,788797.4
2025-09-11,1100334.9
2025-09-12,1065154.4
2025-09-13,1469797.9
2025-09-14,457427.2
2025-09-15,917791.9
2025-09-16,981976.25
2025-09-17,706898.6
2025-09-18,1035945.6
2025-09-19,1172895.8
2025-09-20,964205.1
2025-09-21,439482.62
2025-09-22,985096.94
2025-09-23,1291659.0
2025-09-24,1450740.1
2025-09-25,1322824.1
2025-09-26,1249981.1
2025-09-27,1472154.8
2025-09-28,985976.1
2025-09-29,1038007.75
2025-09-30,1212533.8
